bug.id,revision.id.buggy,revision.id.fixed,revision.date.fixed,report.id,report.url
1,5a5254f6d7b993c2f162426fab2d7fba9bd07f43,6c455e0d54cb9d09836920d48a996bf6022e2e2f,2006-11-22 22:25:19 +0000,VALIDATOR-19,https://issues.apache.org/jira/browse/VALIDATOR-19
2,faf6509899969e43c8a2eaa6920cb35168a8816a,cd20d69f5369dd661c8eed5e7f9f924aeaf11ee4,2006-05-30 17:41:51 +0000,VALIDATOR-189,https://issues.apache.org/jira/browse/VALIDATOR-189
3,f675cbfd608c4390733098328309574f1ed87ec7,b66045712d5867a57229e2e8303f16a9aa80fdcf,2006-11-23 13:09:27 +0000,VALIDATOR-190,https://issues.apache.org/jira/browse/VALIDATOR-190
4,c2c25b85aa16b71965f76ea8eadeb381aa3b6239,7f6d2217fe853ff3c0085395aa724b1e5bb8e9c5,2006-11-22 23:51:09 +0000,VALIDATOR-195,https://issues.apache.org/jira/browse/VALIDATOR-195
5,b66045712d5867a57229e2e8303f16a9aa80fdcf,58d24e21dffee3e82060ee38981a9c5397e34ff3,2006-11-23 13:24:38 +0000,VALIDATOR-208,https://issues.apache.org/jira/browse/VALIDATOR-208
6,b266ec40183da15de916b6eb14d3c9999b600a77,635ba2bf6cfe09594cd8a72b65eaea9321ab62f4,2007-11-01 06:59:51 +0000,VALIDATOR-218,https://issues.apache.org/jira/browse/VALIDATOR-218
7,9f2301621de691bf98c533708231c9a248c9cb8a,7ff07e7799577aecaae22e8a5a9346707e676e3e,2014-07-07 19:54:07 +0000,VALIDATOR-273,https://issues.apache.org/jira/browse/VALIDATOR-273
8,dd8153b791a4c6d799dd28ec4ae53ffab1e386cb,27ee44fb05078102402c2b7be6ab7864063dccf6,2015-01-04 04:06:14 +0000,VALIDATOR-278,https://issues.apache.org/jira/browse/VALIDATOR-278
9,99416b6ad6f1e0eb7f880110242cf7f56cfb8cfe,702283a604f830a4b26227a985001e1eeeb08a72,2011-05-27 15:16:36 +0000,VALIDATOR-282,https://issues.apache.org/jira/browse/VALIDATOR-282
10,c547175b4291860bf5e6a52af7e574bc5e214dc0,1ed5b4f9b1ae9136b2749fd0ef33f2efefc6762f,2011-05-27 16:18:25 +0000,VALIDATOR-286,https://issues.apache.org/jira/browse/VALIDATOR-286
11,4fdca223ea9a9a001a5c7fb8b7a1a9e1e2601c91,99416b6ad6f1e0eb7f880110242cf7f56cfb8cfe,2011-05-27 15:00:45 +0000,VALIDATOR-292,https://issues.apache.org/jira/browse/VALIDATOR-292
12,e127ae8ba3cc201f45408458b0d0f6fde1303dfc,7d9d905705fb1e0a4d6ce10166c9019d0e1d2e14,2011-04-18 20:06:17 +0000,VALIDATOR-293,https://issues.apache.org/jira/browse/VALIDATOR-293
13,82b606bdc99b94dfa789f1c6554169d01bcee36f,ccb0bba48e88c4a66f2d8111437aa314df4fbad1,2011-04-18 22:40:24 +0000,VALIDATOR-294,https://issues.apache.org/jira/browse/VALIDATOR-294
14,7ad5e846cd557c168670354bb9cdfe0120a487f9,0b3497b7d2dd22f8402bca82dd56b49f0724f367,2011-11-28 12:42:01 +0000,VALIDATOR-296,https://issues.apache.org/jira/browse/VALIDATOR-296
15,f1a42a677bbc6e36fc53fc0812ccc9877bd0e0a7,57d42df6e345a83a8b647a279ef23503530077de,2015-01-03 21:27:33 +0000,VALIDATOR-297,https://issues.apache.org/jira/browse/VALIDATOR-297
16,07e0466c3bfbfee16e500f2d329206842575d690,0aa433359c222fb8e0e5a4f77bd67fc1cbeaa21b,2015-01-05 00:11:27 +0000,VALIDATOR-306,https://issues.apache.org/jira/browse/VALIDATOR-306
17,27ee44fb05078102402c2b7be6ab7864063dccf6,562c880b48b56d6cef6095be3f4793141fd9fa24,2015-01-04 04:43:00 +0000,VALIDATOR-308,https://issues.apache.org/jira/browse/VALIDATOR-308
18,848f7c0f88f2d92cd8d2f63404f2564a1bd7697c,e112f14bd993510c1a6539d9c9a9864a03060f48,2015-01-03 10:28:38 +0000,VALIDATOR-309,https://issues.apache.org/jira/browse/VALIDATOR-309
19,ac1021c7f42c4dd2db26482c595ba289783c742e,848f7c0f88f2d92cd8d2f63404f2564a1bd7697c,2015-01-03 02:57:36 +0000,VALIDATOR-315,https://issues.apache.org/jira/browse/VALIDATOR-315
20,01fd9c792b8a2f3a7206d43c21d34de8135eaf6e,f7c43cd216051aeff62194bfe1b98a7fe7f75c9f,2015-11-10 01:00:59 +0000,VALIDATOR-330,https://issues.apache.org/jira/browse/VALIDATOR-330
21,58a343b1d904d96a62dc5d1b9023824e4d234c11,97dfbef102792bada5ce921e0104814591a9b0df,2014-01-29 15:23:35 +0000,VALIDATOR-331,https://issues.apache.org/jira/browse/VALIDATOR-331
22,ff84d7b2e8d89555c518767416af0a60d0f245ba,155333ae881e52a4ad49b3de6cfa848bca838677,2015-11-09 22:37:28 +0000,VALIDATOR-332,https://issues.apache.org/jira/browse/VALIDATOR-332
23,0e336f04a7414983f206d8747880fc52f1cda033,8747c860df77325a1ac6ddb9e77e9960cad11570,2015-01-01 15:55:17 +0000,VALIDATOR-336,https://issues.apache.org/jira/browse/VALIDATOR-336
24,0aa433359c222fb8e0e5a4f77bd67fc1cbeaa21b,222bb7c86571971626f6eab3adf9c13fc4155dfc,2015-01-05 00:42:07 +0000,VALIDATOR-339,https://issues.apache.org/jira/browse/VALIDATOR-339
25,f9542c07b8271c829507b538462ef4ff2b80bfa3,b7b67f404deb18cec259f51d46aa1b37b86b7356,2015-01-01 16:40:05 +0000,VALIDATOR-345,https://issues.apache.org/jira/browse/VALIDATOR-345
26,8d065c9321a7180a4907c776fd0edc156bf1a5ca,fcc858879a290d3e12b0837beab74927074ade57,2014-12-31 00:50:35 +0000,VALIDATOR-347,https://issues.apache.org/jira/browse/VALIDATOR-347
27,562c880b48b56d6cef6095be3f4793141fd9fa24,63a1933ed8eb04a1b7924238710b8740916509bd,2015-01-04 21:03:42 +0000,VALIDATOR-350,https://issues.apache.org/jira/browse/VALIDATOR-350
28,1f608abd1d869fa4d049482401ad4b901342fd9a,9f21a03adeb43b02a548d6fb79984c00ce5cd398,2015-11-09 17:48:28 +0000,VALIDATOR-353,https://issues.apache.org/jira/browse/VALIDATOR-353
29,c519f5515fbf9cd4b213c1dfcebff8e1e37330fb,f6ecda192c94f5ed4b4859ad041b8ecc775f874d,2015-01-14 23:09:12 +0000,VALIDATOR-356,https://issues.apache.org/jira/browse/VALIDATOR-356
30,8e4ffb044bc78cb8c317e14e9c25b0affc28df73,05de0f3b3b7ef1785c4e80c14c3009d73230c5d5,2016-01-07 15:09:51 +0000,VALIDATOR-359,https://issues.apache.org/jira/browse/VALIDATOR-359
