bug.id,revision.id.buggy,revision.id.fixed,revision.date.fixed,report.id,report.url
1,f01a4865cfa0575661a478f765051c838a9c3a0b,1a1ff9e07af71b6bcb0ecdf726a3fff7ce2b5ae9,2011-11-03 14:34:57 +0000,SANTUARIO-187,https://issues.apache.org/jira/browse/SANTUARIO-187
2,eab37d86220586067c468d2b31540ecd71ca275a,39deb0e69d7bf453f13223fee1638b0f6dcc21b0,2011-04-27 10:16:29 +0000,SANTUARIO-191,https://issues.apache.org/jira/browse/SANTUARIO-191
3,bd89215251cdb0e31634403110630bc8d98adbae,4dacba0567f4df6d0c8885e0505586f7777616da,2012-02-09 12:17:12 +0000,SANTUARIO-296,https://issues.apache.org/jira/browse/SANTUARIO-296
4,a4b3eaaad67d7b87c4d9b4b3acc816318dab91f1,e951cc9ad1eb87206853eed4e4c1497322f24255,2013-10-26 20:05:10 +0000,SANTUARIO-369,https://issues.apache.org/jira/browse/SANTUARIO-369
5,07359848fd6a6cce9c395f4e1e47f164ee86274f,f7c22878b93c292d950cf4728dce177cc73112d8,2014-05-19 17:31:01 +0000,SANTUARIO-387,https://issues.apache.org/jira/browse/SANTUARIO-387
6,e50851ab9d62e4f7d2e414fc3449c78f03c0d1ce,cc508adf35661e7bd774e193691aa33ac7a4b3e8,2014-08-29 15:38:31 +0000,SANTUARIO-397,https://issues.apache.org/jira/browse/SANTUARIO-397
7,1948f20cbda5a526550795b6d3c0975c9dc227fb,fc82413086bb50cfbbee59c9dc8818a2dafa193e,2014-10-08 08:19:19 +0000,SANTUARIO-401,https://issues.apache.org/jira/browse/SANTUARIO-401
8,c370c82e04b2649a066d6e99301c24b45de60951,b29d05f953d65794dbb5300bda3b43e4f1be129b,2015-02-15 09:11:24 +0000,SANTUARIO-415,https://issues.apache.org/jira/browse/SANTUARIO-415
9,6c81fc30a0a18a369132aff2932a127b962e2f64,5e41c2c2a17e5bf41b47d44fcebb36f5c53a7dd2,2015-09-10 11:53:12 +0000,SANTUARIO-428,https://issues.apache.org/jira/browse/SANTUARIO-428
10,cea0b91e43dcfde311ccd5062e01f3d87f518284,87268ed31a5124172ddfd793731259a845c69e37,2015-10-05 10:57:27 +0000,SANTUARIO-430,https://issues.apache.org/jira/browse/SANTUARIO-430
11,785dcf04535c09ecd91c32f9180844c986484dc4,18d741673e423a590f80deb3b13b481ede2bc093,2015-11-29 17:24:00 +0000,SANTUARIO-433,https://issues.apache.org/jira/browse/SANTUARIO-433
12,c3811644815e9157e392eeb4a1849a1a23950eaa,dc96d5eaf109bae8eaf4053f5c782cb0392e20ea,2015-12-22 11:03:45 +0000,SANTUARIO-436,https://issues.apache.org/jira/browse/SANTUARIO-436
13,7efee6b5ba32901327351a9427e530db1905a787,c8d6fa49160b7fca071cd1d5cfdd0908fbf1c6d6,2016-05-25 14:25:03 +0000,SANTUARIO-443,https://issues.apache.org/jira/browse/SANTUARIO-443
14,82321a8b6752ebd2bacc84641c48037c7f2ad295,246b55745e81ca4c4e8880d9321b1e02186ae0d3,2016-07-15 14:21:14 +0000,SANTUARIO-450,https://issues.apache.org/jira/browse/SANTUARIO-450
15,cf46c0fa2553cad9edbe1b22d20e3aef7d2bf9c1,263e1a221a4d2d99fcc3cebf177887689a48f8ae,2017-04-27 09:21:55 +0000,SANTUARIO-463,https://issues.apache.org/jira/browse/SANTUARIO-463
16,57094be6bd71ec6b67c16992ede04570d11c632e,6e245f214c938296295e88ae6dc3d02ad9cefae4,2018-01-05 16:16:33 +0000,SANTUARIO-481,https://issues.apache.org/jira/browse/SANTUARIO-481
